01 02 03 04 05
06 07 08 16 21
06 07 09 16 21
06 07 10 16 21
01 02 11 16 21
03 04 11 16 21
05 06 11 16 21
07 08 11 16 21
09 10 11 16 21
01 02 12 16 21
03 04 12 16 21
05 06 12 16 21
07 08 12 16 21
09 10 12 16 21
01 11 12 16 21
01 02 13 16 21
03 04 13 16 21
05 06 13 16 21
07 08 13 16 21
09 10 13 16 21
11 12 13 16 21
01 02 14 16 21
03 04 14 16 21
05 06 14 16 21
07 08 14 16 21
09 10 14 16 21
11 12 14 16 21
01 13 14 16 21
01 02 15 16 21
03 04 15 16 21
05 06 15 16 21
07 08 15 16 21
09 10 15 16 21
11 12 15 16 21
13 14 15 16 21
01 02 03 17 21
08 09 10 17 21
01 02 04 17 21
01 02 05 17 21
03 04 05 17 21
06 07 08 17 21
06 07 09 17 21
06 07 10 17 21
01 02 11 17 21
03 04 11 17 21
05 06 11 17 21
07 08 11 17 21
09 10 11 17 21
01 02 12 17 21
03 04 12 17 21
05 06 12 17 21
07 08 12 17 21
09 10 12 17 21
01 11 12 17 21
01 02 13 17 21
03 04 13 17 21
05 06 13 17 21
07 08 13 17 21
09 10 13 17 21
11 12 13 17 21
01 02 14 17 21
03 04 14 17 21
05 06 14 17 21
07 08 14 17 21
09 10 14 17 21
11 12 14 17 21
01 13 14 17 21
01 02 15 17 21
03 04 15 17 21
05 06 15 17 21
07 08 15 17 21
09 10 15 17 21
11 12 15 17 21
13 14 15 17 21
01 02 16 17 21
03 04 16 17 21
05 06 16 17 21
07 08 16 17 21
09 10 16 17 21
11 12 16 17 21
13 14 16 17 21
01 15 16 17 21
01 02 03 18 21
08 09 10 18 21
01 02 04 18 21
01 02 05 18 21
03 04 05 18 21
06 07 08 18 21
06 07 09 18 21
06 07 10 18 21
01 02 11 18 21
03 04 11 18 21
05 06 11 18 21
07 08 11 18 21
09 10 11 18 21
01 02 12 18 21
03 04 12 18 21
05 06 12 18 21
07 08 12 18 21
09 10 12 18 21
01 11 12 18 21
01 02 13 18 21
03 04 13 18 21
05 06 13 18 21
07 08 13 18 21
09 10 13 18 21
11 12 13 18 21
01 02 14 18 21
03 04 14 18 21
05 06 14 18 21
07 08 14 18 21
09 10 14 18 21
11 12 14 18 21
01 13 14 18 21
01 02 15 18 21
03 04 15 18 21
05 06 15 18 21
07 08 15 18 21
09 10 15 18 21
11 12 15 18 21
13 14 15 18 21
01 02 16 18 21
03 04 16 18 21
05 06 16 18 21
07 08 16 18 21
09 10 16 18 21
11 12 16 18 21
13 14 16 18 21
01 15 16 18 21
01 02 17 18 21
03 04 17 18 21
05 06 17 18 21
07 08 17 18 21
09 10 17 18 21
11 12 17 18 21
13 14 17 18 21
15 16 17 18 21
01 02 03 19 21
08 09 10 19 21
01 02 04 19 21
01 02 05 19 21
03 04 05 19 21
06 07 08 19 21
06 07 09 19 21
06 07 10 19 21
01 02 11 19 21
03 04 11 19 21
05 06 11 19 21
07 08 11 19 21
09 10 11 19 21
01 02 12 19 21
03 04 12 19 21
05 06 12 19 21
07 08 12 19 21
09 10 12 19 21
01 11 12 19 21
01 02 13 19 21
03 04 13 19 21
05 06 13 19 21
07 08 13 19 21
09 10 13 19 21
11 12 13 19 21
01 02 14 19 21
03 04 14 19 21
05 06 14 19 21
07 08 14 19 21
09 10 14 19 21
11 12 14 19 21
01 13 14 19 21
01 02 15 19 21
03 04 15 19 21
05 06 15 19 21
07 08 15 19 21
09 10 15 19 21
11 12 15 19 21
13 14 15 19 21
01 02 16 19 21
03 04 16 19 21
05 06 16 19 21
07 08 16 19 21
09 10 16 19 21
11 12 16 19 21
13 14 16 19 21
01 15 16 19 21
01 02 17 19 21
03 04 17 19 21
05 06 17 19 21
07 08 17 19 21
09 10 17 19 21
11 12 17 19 21
13 14 17 19 21
15 16 17 19 21
01 02 18 19 21
03 04 18 19 21
05 06 18 19 21
07 08 18 19 21
09 10 18 19 21
11 12 18 19 21
13 14 18 19 21
15 16 18 19 21
01 17 18 19 21
01 02 03 20 21
08 09 10 20 21
01 02 04 20 21
01 02 05 20 21
03 04 05 20 21
06 07 08 20 21
06 07 09 20 21
06 07 10 20 21
01 02 11 20 21
03 04 11 20 21
05 06 11 20 21
07 08 11 20 21
09 10 11 20 21
01 02 12 20 21
03 04 12 20 21
05 06 12 20 21
07 08 12 20 21
09 10 12 20 21
01 11 12 20 21
01 02 13 20 21
03 04 13 20 21
05 06 13 20 21
07 08 13 20 21
09 10 13 20 21
11 12 13 20 21
01 02 14 20 21
03 04 14 20 21
05 06 14 20 21
07 08 14 20 21
09 10 14 20 21
11 12 14 20 21
01 13 14 20 21
01 02 15 20 21
03 04 15 20 21
05 06 15 20 21
07 08 15 20 21
09 10 15 20 21
11 12 15 20 21
13 14 15 20 21
01 02 16 20 21
03 04 16 20 21
05 06 16 20 21
07 08 16 20 21
09 10 16 20 21
11 12 16 20 21
13 14 16 20 21
01 15 16 20 21
01 02 17 20 21
03 04 17 20 21
05 06 17 20 21
07 08 17 20 21
09 10 17 20 21
11 12 17 20 21
13 14 17 20 21
15 16 17 20 21
01 02 18 20 21
03 04 18 20 21
05 06 18 20 21
07 08 18 20 21
09 10 18 20 21
11 12 18 20 21
13 14 18 20 21
15 16 18 20 21
01 17 18 20 21
01 02 19 20 21
03 04 19 20 21
05 06 19 20 21
07 08 19 20 21
09 10 19 20 21
11 12 19 20 21
13 14 19 20 21
15 16 19 20 21
17 18 19 20 21
01 02 03 04 22
06 07 08 09 22
01 02 03 05 22
01 02 03 06 22
01 07 08 09 22
02 07 08 09 22
03 07 08 09 22
04 05 06 07 22
04 05 06 08 22
04 05 06 09 22
01 02 03 10 22
01 02 04 10 22
01 02 05 10 22
01 06 07 10 22
03 04 05 10 22
06 08 09 10 22
07 08 09 10 22
01 02 03 11 22
08 09 10 11 22
01 02 04 11 22
01 02 05 11 22
03 04 05 11 22
06 07 08 11 22
06 07 09 11 22
06 07 10 11 22
01 02 03 12 22
08 09 10 12 22
01 02 04 12 22
01 02 05 12 22
03 04 05 12 22
06 07 08 12 22
06 07 09 12 22
06 07 10 12 22
01 02 11 12 22
03 04 11 12 22
05 06 11 12 22
07 08 11 12 22
09 10 11 12 22
01 02 03 13 22
08 09 10 13 22
01 02 04 13 22
01 02 05 13 22
03 04 05 13 22
06 07 08 13 22
06 07 09 13 22
06 07 10 13 22
01 02 11 13 22
03 04 11 13 22
05 06 11 13 22
07 08 11 13 22
09 10 11 13 22
01 02 12 13 22
03 04 12 13 22
05 06 12 13 22
07 08 12 13 22
09 10 12 13 22
01 11 12 13 22
01 02 03 14 22
08 09 10 14 22
01 02 04 14 22
01 02 05 14 22
03 04 05 14 22
06 07 08 14 22
06 07 09 14 22
06 07 10 14 22
01 02 11 14 22
03 04 11 14 22
05 06 11 14 22
07 08 11 14 22
09 10 11 14 22
01 02 12 14 22
03 04 12 14 22
05 06 12 14 22
07 08 12 14 22
09 10 12 14 22
01 11 12 14 22
01 02 13 14 22
03 04 13 14 22
05 06 13 14 22
07 08 13 14 22
09 10 13 14 22
11 12 13 14 22
01 02 03 15 22
08 09 10 15 22
01 02 04 15 22
01 02 05 15 22
03 04 05 15 22
06 07 08 15 22
06 07 09 15 22
06 07 10 15 22
01 02 11 15 22
03 04 11 15 22
05 06 11 15 22
07 08 11 15 22
09 10 11 15 22
01 02 12 15 22
03 04 12 15 22
05 06 12 15 22
07 08 12 15 22
09 10 12 15 22
01 11 12 15 22
01 02 13 15 22
03 04 13 15 22
05 06 13 15 22
07 08 13 15 22
09 10 13 15 22
11 12 13 15 22
01 02 14 15 22
03 04 14 15 22
05 06 14 15 22
07 08 14 15 22
09 10 14 15 22
11 12 14 15 22
01 13 14 15 22
01 02 03 16 22
08 09 10 16 22
01 02 04 16 22
01 02 05 16 22
03 04 05 16 22
06 07 08 16 22
06 07 09 16 22
06 07 10 16 22
01 02 11 16 22
03 04 11 16 22
05 06 11 16 22
07 08 11 16 22
09 10 11 16 22
01 02 12 16 22
03 04 12 16 22
05 06 12 16 22
07 08 12 16 22
09 10 12 16 22
01 11 12 16 22
01 02 13 16 22
03 04 13 16 22
05 06 13 16 22
07 08 13 16 22
09 10 13 16 22
11 12 13 16 22
01 02 14 16 22
03 04 14 16 22
05 06 14 16 22
07 08 14 16 22
09 10 14 16 22
11 12 14 16 22
01 13 14 16 22
01 02 15 16 22
03 04 15 16 22
05 06 15 16 22
07 08 15 16 22
09 10 15 16 22
11 12 15 16 22
13 14 15 16 22
01 02 03 17 22
08 09 10 17 22
01 02 04 17 22
01 02 05 17 22
03 04 05 17 22
06 07 08 17 22
06 07 09 17 22
06 07 10 17 22
01 02 11 17 22
03 04 11 17 22
05 06 11 17 22
07 08 11 17 22
09 10 11 17 22
01 02 12 17 22
03 04 12 17 22
05 06 12 17 22
07 08 12 17 22
09 10 12 17 22
01 11 12 17 22
01 02 13 17 22
03 04 13 17 22
05 06 13 17 22
07 08 13 17 22
09 10 13 17 22
11 12 13 17 22
01 02 14 17 22
03 04 14 17 22
05 06 14 17 22
07 08 14 17 22
09 10 14 17 22
11 12 14 17 22
01 13 14 17 22
01 02 15 17 22
03 04 15 17 22
05 06 15 17 22
07 08 15 17 22
09 10 15 17 22
11 12 15 17 22
13 14 15 17 22
01 02 16 17 22
03 04 16 17 22
05 06 16 17 22
07 08 16 17 22
09 10 16 17 22
11 12 16 17 22
13 14 16 17 22
01 15 16 17 22
01 02 03 18 22
08 09 10 18 22
01 02 04 18 22
01 02 05 18 22
03 04 05 18 22
06 07 08 18 22
06 07 09 18 22
06 07 10 18 22
01 02 11 18 22
03 04 11 18 22
05 06 11 18 22
07 08 11 18 22
09 10 11 18 22
01 02 12 18 22
03 04 12 18 22
05 06 12 18 22
07 08 12 18 22
09 10 12 18 22
01 11 12 18 22
01 02 13 18 22
03 04 13 18 22
05 06 13 18 22
07 08 13 18 22
09 10 13 18 22
11 12 13 18 22
01 02 14 18 22
03 04 14 18 22
05 06 14 18 22
07 08 14 18 22
09 10 14 18 22
11 12 14 18 22
01 13 14 18 22
01 02 15 18 22
03 04 15 18 22
05 06 15 18 22
07 08 15 18 22
09 10 15 18 22
11 12 15 18 22
13 14 15 18 22
01 02 16 18 22
03 04 16 18 22
05 06 16 18 22
07 08 16 18 22
09 10 16 18 22
11 12 16 18 22
13 14 16 18 22
01 15 16 18 22
01 02 17 18 22
03 04 17 18 22
05 06 17 18 22
07 08 17 18 22
09 10 17 18 22
11 12 17 18 22
13 14 17 18 22
15 16 17 18 22
01 02 03 19 22
08 09 10 19 22
01 02 04 19 22
01 02 05 19 22
03 04 05 19 22
06 07 08 19 22
06 07 09 19 22
06 07 10 19 22
01 02 11 19 22
03 04 11 19 22
05 06 11 19 22
07 08 11 19 22
09 10 11 19 22
01 02 12 19 22
03 04 12 19 22
05 06 12 19 22
07 08 12 19 22
09 10 12 19 22
01 11 12 19 22
01 02 13 19 22
03 04 13 19 22
05 06 13 19 22
07 08 13 19 22
09 10 13 19 22
11 12 13 19 22
01 02 14 19 22
03 04 14 19 22
05 06 14 19 22
07 08 14 19 22
09 10 14 19 22
11 12 14 19 22
01 13 14 19 22
01 02 15 19 22
03 04 15 19 22
05 06 15 19 22
07 08 15 19 22
09 10 15 19 22
11 12 15 19 22
13 14 15 19 22
01 02 16 19 22
03 04 16 19 22
05 06 16 19 22
07 08 16 19 22
09 10 16 19 22
11 12 16 19 22
13 14 16 19 22
01 15 16 19 22
01 02 17 19 22
03 04 17 19 22
05 06 17 19 22
07 08 17 19 22
09 10 17 19 22
11 12 17 19 22
13 14 17 19 22
15 16 17 19 22
01 02 18 19 22
03 04 18 19 22
05 06 18 19 22
07 08 18 19 22
09 10 18 19 22
11 12 18 19 22
13 14 18 19 22
15 16 18 19 22
01 17 18 19 22
01 02 03 20 22
08 09 10 20 22
01 02 04 20 22
01 02 05 20 22
03 04 05 20 22
06 07 08 20 22
06 07 09 20 22
06 07 10 20 22
01 02 11 20 22
03 04 11 20 22
05 06 11 20 22
07 08 11 20 22
09 10 11 20 22
01 02 12 20 22
03 04 12 20 22
05 06 12 20 22
07 08 12 20 22
09 10 12 20 22
01 11 12 20 22
01 02 13 20 22
03 04 13 20 22
05 06 13 20 22
07 08 13 20 22
09 10 13 20 22
11 12 13 20 22
01 02 14 20 22
03 04 14 20 22
05 06 14 20 22
07 08 14 20 22
09 10 14 20 22
11 12 14 20 22
01 13 14 20 22
01 02 15 20 22
03 04 15 20 22
05 06 15 20 22
07 08 15 20 22
09 10 15 20 22
11 12 15 20 22
13 14 15 20 22
01 02 16 20 22
03 04 16 20 22
05 06 16 20 22
07 08 16 20 22
09 10 16 20 22
11 12 16 20 22
13 14 16 20 22
01 15 16 20 22
01 02 17 20 22
03 04 17 20 22
05 06 17 20 22
07 08 17 20 22
09 10 17 20 22
11 12 17 20 22
13 14 17 20 22
15 16 17 20 22
01 02 18 20 22
03 04 18 20 22
05 06 18 20 22
07 08 18 20 22
09 10 18 20 22
11 12 18 20 22
13 14 18 20 22
15 16 18 20 22
01 17 18 20 22
01 02 19 20 22
03 04 19 20 22
05 06 19 20 22
07 08 19 20 22
09 10 19 20 22
11 12 19 20 22
13 14 19 20 22
15 16 19 20 22
17 18 19 20 22
01 02 03 21 22
08 09 10 21 22
01 02 04 21 22
01 02 05 21 22
03 04 05 21 22
06 07 08 21 22
06 07 09 21 22
06 07 10 21 22
01 02 11 21 22
03 04 11 21 22
05 06 11 21 22
07 08 11 21 22
09 10 11 21 22
01 02 12 21 22
03 04 12 21 22
05 06 12 21 22
07 08 12 21 22
09 10 12 21 22
01 11 12 21 22
01 02 13 21 22
03 04 13 21 22
05 06 13 21 22
07 08 13 21 22
09 10 13 21 22
11 12 13 21 22
01 02 14 21 22
03 04 14 21 22
05 06 14 21 22
07 08 14 21 22
09 10 14 21 22
11 12 14 21 22
01 13 14 21 22
01 02 15 21 22
03 04 15 21 22
05 06 15 21 22
07 08 15 21 22
09 10 15 21 22
11 12 15 21 22
13 14 15 21 22
01 02 16 21 22
03 04 16 21 22
05 06 16 21 22
07 08 16 21 22
09 10 16 21 22
11 12 16 21 22
13 14 16 21 22
01 15 16 21 22
01 02 17 21 22
03 04 17 21 22
05 06 17 21 22
07 08 17 21 22
09 10 17 21 22
11 12 17 21 22
13 14 17 21 22
15 16 17 21 22
01 02 18 21 22
03 04 18 21 22
05 06 18 21 22
07 08 18 21 22
09 10 18 21 22
11 12 18 21 22
13 14 18 21 22
15 16 18 21 22
01 17 18 21 22
01 02 19 21 22
03 04 19 21 22
05 06 19 21 22
07 08 19 21 22
09 10 19 21 22
11 12 19 21 22
13 14 19 21 22
15 16 19 21 22
17 18 19 21 22
01 02 20 21 22
03 04 20 21 22
05 06 20 21 22
07 08 20 21 22
09 10 20 21 22
11 12 20 21 22
13 14 20 21 22
15 16 20 21 22
17 18 20 21 22
01 19 20 21 22
01 02 03 04 23
06 07 08 09 23
01 02 03 05 23
01 02 03 06 23
01 07 08 09 23
02 07 08 09 23
03 07 08 09 23
04 05 06 07 23
04 05 06 08 23
04 05 06 09 23
01 02 03 10 23
01 02 04 10 23
01 02 05 10 23
01 06 07 10 23
03 04 05 10 23
06 08 09 10 23
07 08 09 10 23
01 02 03 11 23
08 09 10 11 23
01 02 04 11 23
01 02 05 11 23
03 04 05 11 23
06 07 08 11 23
06 07 09 11 23
06 07 10 11 23
01 02 03 12 23
08 09 10 12 23
01 02 04 12 23
01 02 05 12 23
03 04 05 12 23
06 07 08 12 23
06 07 09 12 23
06 07 10 12 23
01 02 11 12 23
03 04 11 12 23
05 06 11 12 23
07 08 11 12 23
09 10 11 12 23
01 02 03 13 23
08 09 10 13 23
01 02 04 13 23
01 02 05 13 23
03 04 05 13 23
06 07 08 13 23
06 07 09 13 23
06 07 10 13 23
01 02 11 13 23
03 04 11 13 23
05 06 11 13 23
07 08 11 13 23
09 10 11 13 23
01 02 12 13 23
03 04 12 13 23
05 06 12 13 23
07 08 12 13 23
09 10 12 13 23
01 11 12 13 23
01 02 03 14 23
08 09 10 14 23
01 02 04 14 23
01 02 05 14 23
03 04 05 14 23
06 07 08 14 23
06 07 09 14 23
06 07 10 14 23
01 02 11 14 23
03 04 11 14 23
05 06 11 14 23
07 08 11 14 23
09 10 11 14 23
01 02 12 14 23
03 04 12 14 23
05 06 12 14 23
07 08 12 14 23
09 10 12 14 23
01 11 12 14 23
01 02 13 14 23
03 04 13 14 23
05 06 13 14 23
07 08 13 14 23
09 10 13 14 23
11 12 13 14 23
01 02 03 15 23
08 09 10 15 23
01 02 04 15 23
01 02 05 15 23
03 04 05 15 23
06 07 08 15 23
06 07 09 15 23
06 07 10 15 23
01 02 11 15 23
03 04 11 15 23
05 06 11 15 23
07 08 11 15 23
09 10 11 15 23
01 02 12 15 23
03 04 12 15 23
05 06 12 15 23
07 08 12 15 23
09 10 12 15 23
01 11 12 15 23
01 02 13 15 23
03 04 13 15 23
05 06 13 15 23
07 08 13 15 23
09 10 13 15 23
11 12 13 15 23
01 02 14 15 23
03 04 14 15 23
05 06 14 15 23
07 08 14 15 23
09 10 14 15 23
11 12 14 15 23
01 13 14 15 23
01 02 03 16 23
08 09 10 16 23
01 02 04 16 23
01 02 05 16 23
03 04 05 16 23
06 07 08 16 23
06 07 09 16 23
06 07 10 16 23
01 02 11 16 23
03 04 11 16 23
05 06 11 16 23
07 08 11 16 23
09 10 11 16 23
01 02 12 16 23
03 04 12 16 23
05 06 12 16 23
07 08 12 16 23
09 10 12 16 23
01 11 12 16 23
01 02 13 16 23
03 04 13 16 23
05 06 13 16 23
07 08 13 16 23
09 10 13 16 23
11 12 13 16 23
01 02 14 16 23
03 04 14 16 23
05 06 14 16 23
07 08 14 16 23
09 10 14 16 23
11 12 14 16 23
01 13 14 16 23
01 02 15 16 23
03 04 15 16 23
05 06 15 16 23
07 08 15 16 23
09 10 15 16 23
11 12 15 16 23
13 14 15 16 23
01 02 03 17 23
08 09 10 17 23
01 02 04 17 23
01 02 05 17 23
03 04 05 17 23
06 07 08 17 23
06 07 09 17 23
06 07 10 17 23
01 02 11 17 23
03 04 11 17 23
05 06 11 17 23
07 08 11 17 23
09 10 11 17 23
01 02 12 17 23
03 04 12 17 23
05 06 12 17 23
07 08 12 17 23
09 10 12 17 23
01 11 12 17 23
01 02 13 17 23
03 04 13 17 23
05 06 13 17 23
07 08 13 17 23
09 10 13 17 23
11 12 13 17 23
01 02 14 17 23
03 04 14 17 23
05 06 14 17 23
07 08 14 17 23
09 10 14 17 23
11 12 14 17 23
01 13 14 17 23
01 02 15 17 23
03 04 15 17 23
05 06 15 17 23
07 08 15 17 23
09 10 15 17 23
11 12 15 17 23
13 14 15 17 23
01 02 16 17 23
03 04 16 17 23
05 06 16 17 23
07 08 16 17 23
09 10 16 17 23
11 12 16 17 23
13 14 16 17 23
01 15 16 17 23
01 02 03 18 23
08 09 10 18 23
01 02 04 18 23
01 02 05 18 23
03 04 05 18 23
06 07 08 18 23
06 07 09 18 23
06 07 10 18 23
01 02 11 18 23
03 04 11 18 23
05 06 11 18 23
07 08 11 18 23
09 10 11 18 23
01 02 12 18 23
03 04 12 18 23
05 06 12 18 23
07 08 12 18 23
09 10 12 18 23
01 11 12 18 23
01 02 13 18 23
03 04 13 18 23
05 06 13 18 23
07 08 13 18 23
09 10 13 18 23
11 12 13 18 23
01 02 14 18 23
03 04 14 18 23
05 06 14 18 23
07 08 14 18 23
09 10 14 18 23
11 12 14 18 23
01 13 14 18 23
01 02 15 18 23
03 04 15 18 23
05 06 15 18 23
07 08 15 18 23
09 10 15 18 23
11 12 15 18 23
13 14 15 18 23
01 02 16 18 23
03 04 16 18 23
05 06 16 18 23
07 08 16 18 23
09 10 16 18 23
11 12 16 18 23
13 14 16 18 23
01 15 16 18 23
01 02 17 18 23
03 04 17 18 23
05 06 17 18 23
07 08 17 18 23
09 10 17 18 23
11 12 17 18 23
13 14 17 18 23
15 16 17 18 23
01 02 03 19 23
08 09 10 19 23
01 02 04 19 23
01 02 05 19 23
03 04 05 19 23
06 07 08 19 23
06 07 09 19 23
06 07 10 19 23
01 02 11 19 23
03 04 11 19 23
05 06 11 19 23
07 08 11 19 23
09 10 11 19 23
01 02 12 19 23
03 04 12 19 23
05 06 12 19 23
07 08 12 19 23
09 10 12 19 23
01 11 12 19 23
01 02 13 19 23
03 04 13 19 23
05 06 13 19 23
07 08 13 19 23
09 10 13 19 23
11 12 13 19 23
01 02 14 19 23
03 04 14 19 23
05 06 14 19 23
07 08 14 19 23
09 10 14 19 23
11 12 14 19 23
01 13 14 19 23
01 02 15 19 23
03 04 15 19 23
05 06 15 19 23
07 08 15 19 23
09 10 15 19 23
11 12 15 19 23
13 14 15 19 23
01 02 16 19 23
03 04 16 19 23
05 06 16 19 23
07 08 16 19 23
09 10 16 19 23
11 12 16 19 23
13 14 16 19 23
01 15 16 19 23
01 02 17 19 23
03 04 17 19 23
05 06 17 19 23
07 08 17 19 23
09 10 17 19 23
11 12 17 19 23
13 14 17 19 23
15 16 17 19 23
01 02 18 19 23
03 04 18 19 23
05 06 18 19 23
07 08 18 19 23
09 10 18 19 23
11 12 18 19 23
13 14 18 19 23
15 16 18 19 23
01 17 18 19 23
01 02 03 20 23
08 09 10 20 23
01 02 04 20 23
01 02 05 20 23
03 04 05 20 23
06 07 08 20 23
06 07 09 20 23
06 07 10 20 23
01 02 11 20 23
03 04 11 20 23
05 06 11 20 23
07 08 11 20 23
09 10 11 20 23
01 02 12 20 23
03 04 12 20 23
05 06 12 20 23
07 08 12 20 23
09 10 12 20 23
01 11 12 20 23
01 02 13 20 23
03 04 13 20 23
05 06 13 20 23
07 08 13 20 23
09 10 13 20 23
11 12 13 20 23
01 02 14 20 23
03 04 14 20 23
05 06 14 20 23
07 08 14 20 23
09 10 14 20 23
11 12 14 20 23
01 13 14 20 23
01 02 15 20 23
03 04 15 20 23
05 06 15 20 23
07 08 15 20 23
09 10 15 20 23
11 12 15 20 23
13 14 15 20 23
01 02 16 20 23
03 04 16 20 23
05 06 16 20 23
07 08 16 20 23
09 10 16 20 23
11 12 16 20 23
13 14 16 20 23
01 15 16 20 23
01 02 17 20 23
03 04 17 20 23
05 06 17 20 23
07 08 17 20 23
09 10 17 20 23
11 12 17 20 23
13 14 17 20 23
15 16 17 20 23
01 02 18 20 23
03 04 18 20 23
05 06 18 20 23
07 08 18 20 23
09 10 18 20 23
11 12 18 20 23
13 14 18 20 23
15 16 18 20 23
01 17 18 20 23
01 02 19 20 23
03 04 19 20 23
05 06 19 20 23
07 08 19 20 23
09 10 19 20 23
11 12 19 20 23
13 14 19 20 23
15 16 19 20 23
17 18 19 20 23
01 02 03 21 23
08 09 10 21 23
01 02 04 21 23
01 02 05 21 23
03 04 05 21 23
06 07 08 21 23
06 07 09 21 23
06 07 10 21 23
01 02 11 21 23
03 04 11 21 23
05 06 11 21 23
07 08 11 21 23
09 10 11 21 23
01 02 12 21 23
03 04 12 21 23
05 06 12 21 23
07 08 12 21 23
09 10 12 21 23
01 11 12 21 23
01 02 13 21 23
03 04 13 21 23
05 06 13 21 23
07 08 13 21 23
09 10 13 21 23
11 12 13 21 23
01 02 14 21 23
03 04 14 21 23
05 06 14 21 23
07 08 14 21 23
09 10 14 21 23
11 12 14 21 23
01 13 14 21 23
01 02 15 21 23
03 04 15 21 23
05 06 15 21 23
07 08 15 21 23
09 10 15 21 23
11 12 15 21 23
13 14 15 21 23
01 02 16 21 23
03 04 16 21 23
05 06 16 21 23
07 08 16 21 23
09 10 16 21 23
11 12 16 21 23
13 14 16 21 23
01 15 16 21 23
01 02 17 21 23
03 04 17 21 23
05 06 17 21 23
07 08 17 21 23
09 10 17 21 23
11 12 17 21 23
13 14 17 21 23
15 16 17 21 23
01 02 18 21 23
03 04 18 21 23
05 06 18 21 23
07 08 18 21 23
09 10 18 21 23
11 12 18 21 23
13 14 18 21 23
15 16 18 21 23
01 17 18 21 23
01 02 19 21 23
03 04 19 21 23
05 06 19 21 23
07 08 19 21 23
09 10 19 21 23
11 12 19 21 23
13 14 19 21 23
15 16 19 21 23
17 18 19 21 23
01 02 20 21 23
03 04 20 21 23
05 06 20 21 23
07 08 20 21 23
09 10 20 21 23
11 12 20 21 23
13 14 20 21 23
15 16 20 21 23
17 18 20 21 23
01 19 20 21 23
01 02 03 22 23
08 09 10 22 23
01 02 04 22 23
01 02 05 22 23
03 04 05 22 23
06 07 08 22 23
06 07 09 22 23
06 07 10 22 23
01 02 11 22 23
03 04 11 22 23
05 06 11 22 23
07 08 11 22 23
09 10 11 22 23
01 02 12 22 23
03 04 12 22 23
05 06 12 22 23
07 08 12 22 23
09 10 12 22 23
01 11 12 22 23
01 02 13 22 23
03 04 13 22 23
05 06 13 22 23
07 08 13 22 23
09 10 13 22 23
11 12 13 22 23
01 02 14 22 23
03 04 14 22 23
05 06 14 22 23
07 08 14 22 23
09 10 14 22 23
11 12 14 22 23
01 13 14 22 23
01 02 15 22 23
03 04 15 22 23
05 06 15 22 23
07 08 15 22 23
09 10 15 22 23
11 12 15 22 23
13 14 15 22 23
01 02 16 22 23
03 04 16 22 23
05 06 16 22 23
07 08 16 22 23
09 10 16 22 23
11 12 16 22 23
13 14 16 22 23
01 15 16 22 23
01 02 17 22 23
03 04 17 22 23
05 06 17 22 23
07 08 17 22 23
09 10 17 22 23
11 12 17 22 23
13 14 17 22 23
15 16 17 22 23
01 02 18 22 23
03 04 18 22 23
05 06 18 22 23
07 08 18 22 23
09 10 18 22 23
11 12 18 22 23
13 14 18 22 23
15 16 18 22 23
01 17 18 22 23
01 02 19 22 23
03 04 19 22 23
05 06 19 22 23
07 08 19 22 23
09 10 19 22 23
11 12 19 22 23
13 14 19 22 23
15 16 19 22 23
17 18 19 22 23
01 02 20 22 23
03 04 20 22 23
05 06 20 22 23
07 08 20 22 23
09 10 20 22 23
11 12 20 22 23
13 14 20 22 23
15 16 20 22 23
17 18 20 22 23
01 19 20 22 23
01 02 21 22 23
03 04 21 22 23
05 06 21 22 23
07 08 21 22 23
09 10 21 22 23
11 12 21 22 23
13 14 21 22 23
15 16 21 22 23
17 18 21 22 23
19 20 21 22 23
01 02 03 04 24
06 07 08 09 24
01 02 03 05 24
01 02 03 06 24
01 07 08 09 24
02 07 08 09 24
03 07 08 09 24
04 05 06 07 24
04 05 06 08 24
04 05 06 09 24
01 02 03 10 24
01 02 04 10 24
01 02 05 10 24
01 06 07 10 24
03 04 05 10 24
06 08 09 10 24
07 08 09 10 24
01 02 03 11 24
08 09 10 11 24
01 02 04 11 24
01 02 05 11 24
03 04 05 11 24
06 07 08 11 24
06 07 09 11 24
06 07 10 11 24
01 02 03 12 24
08 09 10 12 24
01 02 04 12 24
01 02 05 12 24
03 04 05 12 24
06 07 08 12 24
06 07 09 12 24
06 07 10 12 24
01 02 11 12 24
03 04 11 12 24
05 06 11 12 24
07 08 11 12 24
09 10 11 12 24
01 02 03 13 24
08 09 10 13 24
01 02 04 13 24
01 02 05 13 24
03 04 05 13 24
06 07 08 13 24
06 07 09 13 24
06 07 10 13 24
01 02 11 13 24
03 04 11 13 24
05 06 11 13 24
07 08 11 13 24
09 10 11 13 24
01 02 12 13 24
03 04 12 13 24
05 06 12 13 24
07 08 12 13 24
09 10 12 13 24
01 11 12 13 24
01 02 03 14 24
08 09 10 14 24
01 02 04 14 24
01 02 05 14 24
03 04 05 14 24
06 07 08 14 24
06 07 09 14 24
06 07 10 14 24
01 02 11 14 24
03 04 11 14 24
05 06 11 14 24
07 08 11 14 24
09 10 11 14 24
01 02 12 14 24
03 04 12 14 24
05 06 12 14 24
07 08 12 14 24
09 10 12 14 24
01 11 12 14 24
01 02 13 14 24
03 04 13 14 24
05 06 13 14 24
07 08 13 14 24
09 10 13 14 24
11 12 13 14 24
01 02 03 15 24
