01 02 03 04
08 09 18 19
08 10 12 32
08 10 14 28
08 10 18 29
08 10 20 31
08 10 23 27
08 11 12 16
08 11 15 19
08 11 18 25
08 11 20 32
08 11 21 26
08 11 22 29
08 12 14 24
08 12 20 26
08 12 21 31
08 12 22 26
08 13 17 23
08 13 18 27
08 13 19 24
08 13 25 32
08 13 28 29
08 14 16 17
08 14 20 27
08 15 17 26
08 15 27 29
08 15 27 30
08 16 25 27
08 16 28 31
08 17 18 28
08 18 23 32
08 19 24 26
08 19 25 30
08 21 24 28
08 21 24 32
08 22 24 31
08 23 26 30
08 26 27 32
09 10 11 12
09 10 13 29
09 10 16 25
09 10 21 32
09 10 24 27
09 10 30 31
09 11 13 32
09 11 16 24
09 11 18 31
09 11 19 27
09 11 23 28
09 12 14 28
09 12 19 29
09 12 21 25
09 12 24 25
09 12 26 32
09 13 15 21
09 13 18 23
09 13 22 28
09 13 28 30
09 14 15 18
09 14 17 23
09 14 19 22
09 14 24 26
09 14 25 32
09 15 17 24
09 15 18 20
09 15 18 30
09 16 27 31
09 16 29 32
09 17 20 27
09 17 22 25
09 17 28 32
09 18 22 32
09 19 20 23
09 20 24 31
09 20 26 28
09 22 29 30
09 23 27 30
10 11 13 15
10 11 15 16
10 11 18 23
10 11 19 30
10 11 25 26
10 11 27 31
10 12 15 28
10 12 19 31
10 12 21 26
10 12 22 24
10 12 23 29
10 13 16 23
10 13 17 31
10 14 15 29
10 14 17 18
10 14 19 23
10 14 22 26
10 14 24 32
10 15 19 27
10 15 23 25
10 15 25 28
10 16 17 20
10 16 22 29
10 16 26 31
10 17 18 32
10 18 19 27
10 18 20 26
10 18 23 30
10 19 26 27
10 19 28 32
10 21 24 29
10 21 25 29
10 21 27 28
10 22 28 30
10 25 30 32
11 12 13 14
11 12 18 26
11 12 23 27
11 12 24 32
11 12 28 30
11 13 21 29
11 13 24 26
11 13 25 28
11 13 25 31
11 14 16 29
11 14 17 20
11 14 20 21
11 14 27 28
11 15 17 29
11 15 20 26
11 16 17 28
11 16 17 30
11 17 22 26
11 18 19 28
11 18 20 24
11 18 27 30
11 19 23 26
11 19 23 31
11 20 25 29
11 21 22 32
11 22 25 30
11 23 24 30
11 28 29 32
12 13 15 25
12 13 16 17
12 13 20 30
12 13 24 32
12 14 17 29
12 14 19 26
12 14 22 32
12 15 17 18
12 15 20 23
12 15 29 30
12 16 18 27
12 16 23 26
12 16 31 32
12 17 27 30
12 19 22 29
12 19 23 28
12 20 28 32
12 22 28 31
12 25 28 29
13 14 15 16
13 14 18 26
13 14 19 30
13 14 20 23
13 14 20 31
13 14 25 27
13 15 20 28
13 15 22 23
13 15 23 32
13 15 24 29
13 16 19 25
13 16 22 25
13 16 30 32
13 17 19 26
13 17 24 30
13 18 19 22
13 19 21 23
13 20 21 24
13 20 22 27
13 21 27 32
13 22 29 31
13 26 28 32
14 15 20 29
14 15 21 25
14 15 23 28
14 16 23 30
14 17 21 30
14 17 23 27
14 17 25 28
14 18 22 23
14 19 20 25
14 19 27 31
14 21 27 29
14 21 28 31
14 23 25 29
14 24 25 31
15 16 17 21
15 16 20 25
15 16 22 31
15 16 23 29
15 18 21 27
15 19 25 32
15 21 22 29
15 23 24 31
15 24 26 30
15 27 28 32
15 29 31 32
16 17 19 21
16 17 24 32
16 18 20 23
16 18 20 24
16 19 20 22
16 19 24 30
16 20 21 29
16 21 22 27
16 24 27 29
16 25 26 32
17 18 19 20
17 18 21 26
17 18 21 29
17 18 30 31
17 19 28 29
17 19 30 32
17 20 26 31
17 21 22 31
17 22 23 25
17 23 24 32
17 25 27 31
17 26 29 30
18 19 21 32
18 19 23 26
18 20 25 31
18 22 24 25
18 22 28 29
18 24 28 31
18 25 29 30
18 26 29 31
19 20 22 30
19 21 27 30
19 27 28 31
20 21 22 28
20 21 26 32
20 21 30 31
20 22 24 29
20 22 30 32
20 23 26 27
20 23 28 31
20 24 25 27
20 27 29 32
21 22 23 24
21 23 25 31
21 23 30 32
21 24 30 31
22 25 27 29
22 25 30 31
22 26 31 32
23 24 27 28
23 26 28 29
23 27 31 32
24 25 26 29
25 26 27 28
25 26 28 30
